,0,1,2,3,4,5,6,0,1,2,3,4,5,6,0,1,2,3,4,5,6,0,1,2,3,4,5,6,0,1,2,3,4,5,6,0,1,2,3,4,5,6,0,1,2,3,4,5,6,0,1,2,3,4,5,6
0,2016-08-11,2016-08-12,2016-08-13,2016-08-14,2016-08-15,2016-08-16,2016-08-17,2016-08-11,2016-08-12,2016-08-13,2016-08-14,2016-08-15,2016-08-16,2016-08-17,2016-08-11,2016-08-12,2016-08-13,2016-08-14,2016-08-15,2016-08-16,2016-08-17,2016-08-11,2016-08-12,2016-08-13,2016-08-14,2016-08-15,2016-08-16,2016-08-17,2016-08-11,2016-08-12,2016-08-13,2016-08-14,2016-08-15,2016-08-16,2016-08-17,2016-08-11,2016-08-12,2016-08-13,2016-08-14,2016-08-15,2016-08-16,2016-08-17,2016-08-11,2016-08-12,2016-08-13,2016-08-14,2016-08-15,2016-08-16,2016-08-17,7.0,7.0,7.0,7.0,7.0,7.0,7.0
1,0.0,0.76,0.79,0.85,0.73,0.48,0.46,0.0,0.76,0.79,0.85,0.73,0.48,0.46,0.0,0.76,0.79,0.85,0.73,0.48,0.46,0.0,0.76,0.79,0.85,0.73,0.48,0.46,0.0,0.76,0.79,0.85,0.73,0.48,0.46,0.0,0.4,0.335,0.395,0.245,0.35,0.455,0.0,0.64,0.605,0.5,0.23,0.265,0.355,0.0,4.84,4.890000000000001,5.145,4.125,3.015,3.1100000000000003
2,0.0,0.73,0.79,0.86,0.73,0.48,0.46,0.0,0.73,0.79,0.86,0.73,0.48,0.46,0.0,0.73,0.79,0.86,0.73,0.48,0.46,0.0,0.73,0.79,0.86,0.73,0.48,0.46,0.0,0.73,0.79,0.86,0.73,0.48,0.46,0.0,0.38,0.36,0.28,0.17,0.28,0.37,0.0,0.63,0.65,0.4,0.16,0.25,0.33,0.0,4.66,4.960000000000001,4.98,3.98,2.9299999999999997,3.0000000000000004
3,0.0,0.73,0.79,0.86,0.63,0.465,0.415,0.0,0.73,0.79,0.86,0.63,0.465,0.415,0.0,0.73,0.79,0.86,0.63,0.465,0.415,0.0,0.73,0.79,0.86,0.63,0.465,0.415,0.0,0.73,0.79,0.86,0.63,0.465,0.415,0.0,0.37,0.25,0.25,0.155,0.245,0.325,0.0,0.63,0.655,0.38,0.16,0.235,0.295,0.0,4.6499999999999995,4.855,4.93,3.465,2.805,2.695
4,0.0,0.73,0.79,0.86,0.63,0.465,0.415,0.0,0.73,0.79,0.86,0.63,0.465,0.415,0.0,0.73,0.79,0.86,0.63,0.465,0.415,0.0,0.73,0.79,0.86,0.63,0.465,0.415,0.0,0.73,0.79,0.86,0.63,0.465,0.415,0.0,0.37,0.25,0.25,0.155,0.245,0.325,0.0,0.63,0.655,0.38,0.16,0.235,0.295,0.0,4.6499999999999995,4.855,4.93,3.465,2.805,2.695
5,0.0,0.73,0.79,0.86,0.63,0.465,0.415,0.0,0.73,0.79,0.86,0.63,0.465,0.415,0.0,0.73,0.79,0.86,0.63,0.465,0.415,0.0,0.73,0.79,0.86,0.63,0.465,0.415,0.0,0.73,0.79,0.86,0.63,0.465,0.415,0.0,0.37,0.14,0.25,0.155,0.245,0.325,0.0,0.62,0.66,0.38,0.16,0.235,0.295,0.0,4.64,4.75,4.93,3.465,2.805,2.695
6,0.0,0.73,0.825,0.86,0.63,0.465,0.415,0.0,0.73,0.825,0.86,0.63,0.465,0.415,0.0,0.73,0.825,0.86,0.63,0.465,0.415,0.0,0.73,0.825,0.86,0.63,0.465,0.415,0.0,0.73,0.825,0.86,0.63,0.465,0.415,0.0,0.38,0.27,0.25,0.155,0.245,0.325,0.0,0.63,0.62,0.38,0.16,0.235,0.295,0.0,4.66,5.015,4.93,3.465,2.805,2.695
7,0.86,0.73,0.825,0.86,0.63,0.465,0.415,0.86,0.73,0.825,0.86,0.63,0.465,0.415,0.86,0.73,0.825,0.86,0.63,0.465,0.415,0.86,0.73,0.825,0.86,0.63,0.465,0.415,0.86,0.73,0.825,0.86,0.63,0.465,0.415,0.48,0.38,0.27,0.25,0.155,0.245,0.325,0.51,0.63,0.62,0.38,0.16,0.235,0.295,5.289999999999999,4.66,5.015,4.93,3.465,2.805,2.695
8,0.8,0.68,0.86,0.86,0.53,0.45,0.37,0.8,0.68,0.86,0.86,0.53,0.45,0.37,0.8,0.68,0.86,0.86,0.53,0.45,0.37,0.8,0.68,0.86,0.86,0.53,0.45,0.37,0.8,0.68,0.86,0.86,0.53,0.45,0.37,0.45,0.38,0.4,0.22,0.14,0.21,0.28,0.5,0.63,0.58,0.36,0.16,0.22,0.26,4.95,4.41,5.28,4.88,2.9500000000000006,2.68,2.3899999999999997
9,0.8,0.68,0.86,0.86,0.53,0.45,0.37,0.8,0.68,0.86,0.86,0.53,0.45,0.37,0.8,0.68,0.86,0.86,0.53,0.45,0.37,0.8,0.68,0.86,0.86,0.53,0.45,0.37,0.8,0.68,0.86,0.86,0.53,0.45,0.37,0.48,0.36,0.28,0.25,0.175,0.26,0.33,0.51,0.63,0.61,0.35,0.19,0.26,0.3,4.99,4.390000000000001,5.19,4.8999999999999995,3.015,2.7699999999999996,2.48
10,0.8,0.68,0.86,0.86,0.53,0.45,0.37,0.8,0.68,0.86,0.86,0.53,0.45,0.37,0.8,0.68,0.86,0.86,0.53,0.45,0.37,0.8,0.68,0.86,0.86,0.53,0.45,0.37,0.8,0.68,0.86,0.86,0.53,0.45,0.37,0.5,0.33,0.28,0.25,0.175,0.26,0.33,0.52,0.63,0.61,0.35,0.19,0.26,0.3,5.02,4.36,5.19,4.8999999999999995,3.015,2.7699999999999996,2.48
11,0.8,0.68,0.86,0.86,0.53,0.45,0.37,0.8,0.68,0.86,0.86,0.53,0.45,0.37,0.8,0.68,0.86,0.86,0.53,0.45,0.37,0.8,0.68,0.86,0.86,0.53,0.45,0.37,0.8,0.68,0.86,0.86,0.53,0.45,0.37,0.53,0.31,0.16,0.25,0.175,0.26,0.33,0.53,0.64,0.64,0.35,0.19,0.26,0.3,5.0600000000000005,4.3500000000000005,5.1,4.8999999999999995,3.015,2.7699999999999996,2.48
12,0.8,0.68,0.86,0.86,0.53,0.45,0.37,0.8,0.68,0.86,0.86,0.53,0.45,0.37,0.8,0.68,0.86,0.86,0.53,0.45,0.37,0.8,0.68,0.86,0.86,0.53,0.45,0.37,0.8,0.68,0.86,0.86,0.53,0.45,0.37,0.51,0.35,0.29,0.25,0.175,0.26,0.33,0.53,0.64,0.61,0.35,0.19,0.26,0.3,5.04,4.390000000000001,5.2,4.8999999999999995,3.015,2.7699999999999996,2.48
13,0.8,0.68,0.86,0.86,0.53,0.45,0.37,0.8,0.68,0.86,0.86,0.53,0.45,0.37,0.8,0.68,0.86,0.86,0.53,0.45,0.37,0.8,0.68,0.86,0.86,0.53,0.45,0.37,0.8,0.68,0.86,0.86,0.53,0.45,0.37,0.48,0.4,0.29,0.25,0.175,0.26,0.33,0.54,0.65,0.61,0.35,0.19,0.26,0.3,5.0200000000000005,4.45,5.2,4.8999999999999995,3.015,2.7699999999999996,2.48
14,0.82,0.68,0.86,0.86,0.53,0.45,0.37,0.82,0.68,0.86,0.86,0.53,0.45,0.37,0.82,0.68,0.86,0.86,0.53,0.45,0.37,0.82,0.68,0.86,0.86,0.53,0.45,0.37,0.82,0.68,0.86,0.86,0.53,0.45,0.37,0.46,0.44,0.42,0.28,0.21,0.31,0.38,0.54,0.65,0.58,0.34,0.22,0.3,0.34,5.1,4.49,5.3,4.92,3.0800000000000005,2.86,2.57
15,0.82,0.68,0.86,0.795,0.505,0.455,0.4,0.82,0.68,0.86,0.795,0.505,0.455,0.4,0.82,0.68,0.86,0.795,0.505,0.455,0.4,0.82,0.68,0.86,0.795,0.505,0.455,0.4,0.82,0.68,0.86,0.795,0.505,0.455,0.4,0.43,0.45,0.405,0.3,0.315,0.425,0.505,0.54,0.64,0.625,0.32,0.25,0.34,0.395,5.069999999999999,4.49,5.33,4.595000000000001,3.09,3.0399999999999996,2.9
16,0.82,0.68,0.86,0.795,0.505,0.455,0.4,0.82,0.68,0.86,0.795,0.505,0.455,0.4,0.82,0.68,0.86,0.795,0.505,0.455,0.4,0.82,0.68,0.86,0.795,0.505,0.455,0.4,0.82,0.68,0.86,0.795,0.505,0.455,0.4,0.45,0.46,0.405,0.3,0.315,0.425,0.505,0.57,0.63,0.625,0.32,0.25,0.34,0.395,5.12,4.49,5.33,4.595000000000001,3.09,3.0399999999999996,2.9
17,0.82,0.68,0.86,0.795,0.505,0.455,0.4,0.82,0.68,0.86,0.795,0.505,0.455,0.4,0.82,0.68,0.86,0.795,0.505,0.455,0.4,0.82,0.68,0.86,0.795,0.505,0.455,0.4,0.82,0.68,0.86,0.795,0.505,0.455,0.4,0.46,0.46,0.39,0.3,0.315,0.425,0.505,0.59,0.62,0.67,0.32,0.25,0.34,0.395,5.1499999999999995,4.48,5.359999999999999,4.595000000000001,3.09,3.0399999999999996,2.9
18,0.82,0.68,0.85,0.795,0.505,0.455,0.4,0.82,0.68,0.85,0.795,0.505,0.455,0.4,0.82,0.68,0.85,0.795,0.505,0.455,0.4,0.82,0.68,0.85,0.795,0.505,0.455,0.4,0.82,0.68,0.85,0.795,0.505,0.455,0.4,0.48,0.49,0.45,0.3,0.315,0.425,0.505,0.61,0.68,0.635,0.32,0.25,0.34,0.395,5.19,4.57,5.335,4.595000000000001,3.09,3.0399999999999996,2.9
19,0.82,0.735,0.85,0.795,0.505,0.455,0.4,0.82,0.735,0.85,0.795,0.505,0.455,0.4,0.82,0.735,0.85,0.795,0.505,0.455,0.4,0.82,0.735,0.85,0.795,0.505,0.455,0.4,0.82,0.735,0.85,0.795,0.505,0.455,0.4,0.49,0.51,0.45,0.3,0.315,0.425,0.505,0.64,0.74,0.635,0.32,0.25,0.34,0.395,5.2299999999999995,4.925,5.335,4.595000000000001,3.09,3.0399999999999996,2.9
20,0.76,0.79,0.84,0.73,0.48,0.46,0.43,0.76,0.79,0.84,0.73,0.48,0.46,0.43,0.76,0.79,0.84,0.73,0.48,0.46,0.43,0.76,0.79,0.84,0.73,0.48,0.46,0.43,0.76,0.79,0.84,0.73,0.48,0.46,0.43,0.51,0.53,0.51,0.32,0.42,0.54,0.63,0.66,0.8,0.6,0.3,0.28,0.38,0.45,4.97,5.28,5.31,4.27,3.0999999999999996,3.22,3.23
21,0.76,0.79,0.85,0.73,0.48,0.46,0.0,0.76,0.79,0.85,0.73,0.48,0.46,0.0,0.76,0.79,0.85,0.73,0.48,0.46,0.0,0.76,0.79,0.85,0.73,0.48,0.46,0.0,0.76,0.79,0.85,0.73,0.48,0.46,0.0,0.49,0.42,0.395,0.245,0.35,0.455,0.0,0.68,0.68,0.5,0.23,0.265,0.355,0.0,4.97,5.05,5.145,4.125,3.015,3.1100000000000003,0.0
22,0.76,0.79,0.85,0.73,0.48,0.46,0.0,0.76,0.79,0.85,0.73,0.48,0.46,0.0,0.76,0.79,0.85,0.73,0.48,0.46,0.0,0.76,0.79,0.85,0.73,0.48,0.46,0.0,0.76,0.79,0.85,0.73,0.48,0.46,0.0,0.47,0.42,0.395,0.245,0.35,0.455,0.0,0.67,0.68,0.5,0.23,0.265,0.355,0.0,4.9399999999999995,5.05,5.145,4.125,3.015,3.1100000000000003,0.0
23,0.76,0.79,0.85,0.73,0.48,0.46,0.0,0.76,0.79,0.85,0.73,0.48,0.46,0.0,0.76,0.79,0.85,0.73,0.48,0.46,0.0,0.76,0.79,0.85,0.73,0.48,0.46,0.0,0.76,0.79,0.85,0.73,0.48,0.46,0.0,0.45,0.31,0.395,0.245,0.35,0.455,0.0,0.66,0.56,0.5,0.23,0.265,0.355,0.0,4.91,4.82,5.145,4.125,3.015,3.1100000000000003,0.0
24,0.76,0.79,0.85,0.73,0.48,0.46,0.0,0.76,0.79,0.85,0.73,0.48,0.46,0.0,0.76,0.79,0.85,0.73,0.48,0.46,0.0,0.76,0.79,0.85,0.73,0.48,0.46,0.0,0.76,0.79,0.85,0.73,0.48,0.46,0.0,0.42,0.335,0.395,0.245,0.35,0.455,0.0,0.65,0.605,0.5,0.23,0.265,0.355,0.0,4.87,4.890000000000001,5.145,4.125,3.015,3.1100000000000003,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.5049472311326441,0.563241959260631,0.5220385402835688,0.32804358787425203,0.388771327951253,0.33373341635174775,0.2688376831093117,0.39896483585257203,0.445024196523753,0.4124688832648313,0.33084658268459605,0.392093215819019,0.3867738459704948,0.33848205495141975,0.5049472311326441,0.563241959260631,0.5220385402835688,0.32804358787425203,0.388771327951253,0.33373341635174775,0.2688376831093117,0.39896483585257203,0.445024196523753,0.4124688832648313,0.33084658268459605,0.392093215819019,0.3867738459704948,0.33848205495141975,0.36622665826282,0.408506489026055,0.37862259322346875,0.36622665826282,0.434022884539855,0.317300644469083,0.24935412302112897,3.7487827051095035,3.8324397569681437,3.867222894577804,3.206844837175,3.1839296018734697,2.966349462897254,2.5595163185419563,0.6295528472416391,0.5984235414105911,0.6014796749277159,0.422035169642828,0.42309244461107204,0.3427072544622577,0.27277525769731575,6.552386344584395,6.855902098973559,6.716340009825789,5.312887006198344,5.602774018564941,5.0673718864730795,4.296285175381864
32,4.1375375392512,4.511782476072192,3.862609343881124,3.862609343881124,4.782522348280271,4.06384236198675,4.12728415814403,4.0636025600576,4.431159994625216,3.833397978005088,3.833397978005088,4.746354049162152,4.431558441079175,4.500740757280183,4.1375375392512,4.511782476072192,3.862609343881124,3.862609343881124,4.782522348280271,4.06384236198675,4.12728415814403,4.0636025600576,4.431159994625216,3.833397978005088,3.833397978005088,4.746354049162152,4.431558441079175,4.500740757280183,3.1417213481919997,3.4258935874307195,2.8984766084710842,2.8984766084710842,3.588773267464861,3.677037275783725,3.5578169746243278,36.423339437548,36.93759532095808,36.700795211008,37.119116048753924,36.80981732536448,33.8052794690961,33.854467717526404,4.897285092570001,4.640035445965452,4.688123235051315,4.983314081580224,4.981779526526464,4.15430816797908,4.1588260892701205,60.86462607692761,62.88940929574907,59.67940969830283,60.39292138257766,64.43812291424065,58.62742651899076,58.82716061226928
33,6.504370926054399,7.092698612072703,6.154913817043217,6.154913817043217,7.620758472087964,7.197584406080424,7.080078436914054,6.6973568967423995,7.303140381462783,6.337531326251536,6.337531326251536,7.846867881873243,8.0398575082399,7.795487959179492,6.504370926054399,7.092698612072703,6.154913817043217,6.154913817043217,7.620758472087964,7.197584406080424,7.080078436914054,6.6973568967423995,7.303140381462783,6.337531326251536,6.337531326251536,7.846867881873243,8.0398575082399,7.795487959179492,7.6608,8.353727999999998,7.249212000000001,7.249212000000001,8.975673,8.107520613907399,7.792949871083923,59.54917750369279,61.049374613427204,61.419724025228795,61.42871251825,61.14121292529249,61.433588628843204,58.47286424332323,7.673759314126397,7.294317299671324,7.367797129117917,7.950317341095099,7.964744329239356,7.365812731253932,7.1273095694394,101.28719246341278,105.4890979001695,101.02162344093622,101.61313214593461,109.01688296245426,107.38180580264518,103.14425647603365
34,7.2056687072384,7.857429568502144,6.818533320349977,6.818533320349977,8.442424559119754,8.65006159160465,7.987118373272493,7.325620355155199,7.988230978256831,6.9320403856040285,6.9320403856040285,8.582964289632537,8.794057823550824,8.653856862001845,7.2056687072384,7.857429568502144,6.818533320349977,6.818533320349977,8.442424559119754,8.65006159160465,7.987118373272493,7.325620355155199,7.988230978256831,6.9320403856040285,6.9320403856040285,8.582964289632537,8.794057823550824,8.653856862001845,7.6608,8.353727999999998,7.249212000000001,7.249212000000001,8.975673,8.671935929151426,8.807315981451792,64.7413087867,66.99276410775173,67.18136533980031,67.191197022425,66.87672776200324,67.19653054960048,64.91136925210083,8.472349416826624,8.080786674752714,8.162189059960427,8.80751628844985,8.823498786710267,8.852238501537657,8.040400360152299,109.93703632831384,115.11859987602239,110.09391381166874,110.74907272278287,118.72667724621809,119.60894381060051,115.0410360642536
35,7.269562121740799,7.927102214406527,6.878993965077912,6.878993965077912,8.517284416501097,8.72676258816705,8.216837935732334,7.355140283545599,8.020421017463294,6.959974311450784,6.959974311450784,8.617550915600535,8.829495089560599,8.753644481707825,7.269562121740799,7.927102214406527,6.878993965077912,6.878993965077912,8.517284416501097,8.72676258816705,8.216837935732334,7.355140283545599,8.020421017463294,6.959974311450784,6.959974311450784,8.617550915600535,8.829495089560599,8.753644481707825,7.5456596987968,8.228173128695488,7.140257784622253,7.140257784622253,8.840770418974333,9.058204560294925,8.92722719826917,64.34391544231372,67.3644045697726,67.02471567588864,67.46195625211875,67.14621978023943,67.46731127171844,65.65986222545126,8.517284416501097,8.10966114287731,8.10966114287731,8.885613452199449,8.901737668935642,8.930732221806071,8.2716523795185,109.65626436818441,115.59728530508505,109.9525711564456,111.16576404199785,119.15839853235266,120.56876340927474,116.79970663811925
36,7.075444141024,7.7154260434038395,6.695305264781861,6.695305264781861,8.289848702432815,8.493733211233375,8.318144251791217,7.192150342092799,7.8426884519828475,6.805741249700192,6.805741249700192,8.426585948916967,8.633833439037799,8.674807847582032,7.075444141024,7.7154260434038395,6.695305264781861,6.695305264781861,8.289848702432815,8.493733211233375,8.318144251791217,7.192150342092799,7.8426884519828475,6.805741249700192,6.805741249700192,8.426585948916967,8.633833439037799,8.674807847582032,7.312792804351999,7.974243161016319,6.91990201425728,6.91990201425728,8.567935062737119,8.778658960651999,8.813341283580483,63.3556363994262,65.63893837473275,65.93722119246179,65.96699900336876,65.65825925310193,65.97223535571045,65.06851966354849,8.289848702432815,7.89311012935136,8.014677763940735,8.648342305480375,8.664035959778136,8.69225627563666,8.3736345089998,107.49346687244461,112.6225206558738,107.87389399962392,108.53733635207051,116.32309957831676,117.69828389254147,116.24139965487527
37,7.083026861299199,7.723694629279871,6.702480592007689,6.702480592007689,8.298732894376302,8.3590521117411,8.217497571700182,7.1252907288192,7.7236193881799675,6.7024152991606725,6.7024152991606725,8.298652051486888,8.501487213757825,8.494746546578382,7.083026861299199,7.723694629279871,6.702480592007689,6.702480592007689,8.298732894376302,8.3590521117411,8.217497571700182,7.1252907288192,7.7236193881799675,6.7024152991606725,6.7024152991606725,8.298652051486888,8.501487213757825,8.494746546578382,7.189426050105601,7.839717744712896,6.803163324396685,6.803163324396685,8.570898679369874,8.664894277620174,8.592874438112718,63.354127441250554,64.168649516696,64.93615080201721,64.96547652100625,64.6614241114668,64.96096077381809,63.71790504634191,8.268202319242247,7.85877307739955,8.023267056481039,8.657610693335549,8.673321166448957,8.554427290059024,8.2723164159113,107.22839099083521,110.76176837372812,106.57237296523166,107.23604232107522,115.10041384901201,115.90136099249514,114.00758413692306
38,6.90295124110058,7.65968367704608,6.646933061244821,6.646933061244821,8.229956250503156,8.40407152023005,8.002241503138233,7.008305696201456,7.776587559437055,6.748380107051824,6.748380107051824,8.355563766186195,8.5610645027341,8.605605955879778,6.90295124110058,7.65968367704608,6.646933061244821,6.646933061244821,8.229956250503156,8.40407152023005,8.002241503138233,7.008305696201456,7.776587559437055,6.748380107051824,6.748380107051824,8.355563766186195,8.5610645027341,8.605605955879778,7.095197234553544,7.873004537442943,6.832048992843176,6.832048992843176,8.459159103050053,8.66720771292215,8.802513951697414,63.75969313218456,64.07623079328575,64.35923798277624,65.40143510410944,65.30641124892905,65.31642034493227,64.16030556198507,8.19967870080322,7.793642647958876,8.06751047076938,8.59512710135402,8.620081941989781,8.5922085652478,8.031319477219691,106.87708294214539,110.61542045165383,106.04942378298207,107.61923753489992,115.55669232734759,116.50610866903051,114.2098339089382
