Hooper,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
10/12/2016,10,12,0.00,0.00,0.00,0.00,0.00,0.00,0.59,5.83,32.50,44.59,47.07,48.28,48.22,47.73,47.44,46.13,43.16,26.79,3.04,0.00,0.00,0.00,0.00,0.00
10/13/2016,10,13,0.00,0.00,0.00,0.00,0.00,0.00,0.44,5.83,32.50,44.59,47.07,48.03,47.99,47.67,47.59,45.84,43.16,26.79,2.98,0.00,0.00,0.00,0.00,0.00
10/14/2016,10,14,0.00,0.00,0.00,0.00,0.00,0.00,0.44,5.39,32.16,44.45,46.30,47.47,46.86,47.67,47.59,45.57,42.63,24.21,1.95,0.00,0.00,0.00,0.00,0.00
10/15/2016,10,15,0.00,0.00,0.00,0.00,0.00,0.00,0.55,4.18,29.35,43.27,46.30,47.47,45.97,47.67,47.59,45.57,42.63,24.21,1.95,0.00,0.00,0.00,0.00,0.00
10/16/2016,10,16,0.00,0.00,0.00,0.00,0.00,0.00,0.55,4.18,29.35,43.27,46.30,47.83,45.97,47.67,47.59,45.11,42.63,21.60,1.83,0.00,0.00,0.00,0.00,0.00
10/17/2016,10,17,0.00,0.00,0.00,0.00,0.00,0.00,0.55,3.66,28.22,43.27,46.30,47.83,45.53,47.67,47.59,45.57,42.63,21.60,1.67,0.00,0.00,0.00,0.00,0.00
10/18/2016,10,18,0.00,0.00,0.00,0.00,0.00,0.00,0.55,3.42,28.22,43.27,46.30,48.07,48.56,47.98,47.93,45.57,42.63,21.60,1.67,0.00,0.00,0.00,0.00,0.00
10/19/2016,10,19,0.00,0.00,0.00,0.00,0.00,0.00,0.55,3.42,28.22,43.27,46.03,48.07,48.56,47.98,47.93,45.65,42.63,21.60,1.57,0.00,0.00,0.00,0.00,0.00
10/20/2016,10,20,0.00,0.00,0.00,0.00,0.00,0.00,0.55,3.42,28.22,43.27,46.03,48.07,48.56,47.98,47.93,45.65,42.12,19.73,1.08,0.00,0.00,0.00,0.00,0.00
10/21/2016,10,21,0.00,0.00,0.00,0.00,0.00,0.00,0.55,2.32,26.28,42.44,45.53,48.07,48.56,47.98,47.93,45.65,42.12,19.73,1.08,0.00,0.00,0.00,0.00,0.00
10/22/2016,10,22,0.00,0.00,0.00,0.00,0.00,0.00,0.52,2.32,26.28,42.44,45.53,48.07,48.56,47.98,47.93,45.65,42.12,18.46,0.91,0.00,0.00,0.00,0.00,0.00
10/23/2016,10,23,0.00,0.00,0.00,0.00,0.00,0.00,0.52,2.32,27.06,43.79,45.63,48.07,48.56,47.98,47.93,45.65,42.12,18.46,0.91,0.00,0.00,0.00,0.00,0.00
10/24/2016,10,24,0.00,0.00,0.00,0.00,0.00,0.00,0.52,2.32,27.06,43.79,45.63,47.09,48.56,47.98,47.93,45.65,42.12,18.46,0.79,0.00,0.00,0.00,0.00,0.00
10/25/2016,10,25,0.00,0.00,0.00,0.00,0.00,0.00,0.52,2.32,27.06,43.79,45.63,47.91,48.55,47.92,47.61,45.65,42.12,18.46,0.79,0.00,0.00,0.00,0.00,0.00
10/26/2016,10,26,0.00,0.00,0.00,0.00,0.00,0.00,0.52,2.17,27.06,43.79,45.63,47.91,48.55,47.92,46.93,45.41,41.37,17.55,0.71,0.00,0.00,0.00,0.00,0.00
10/27/2016,10,27,0.00,0.00,0.00,0.00,0.00,0.00,0.24,2.17,27.06,43.79,45.63,47.91,48.55,47.92,46.93,45.19,40.83,15.63,0.71,0.00,0.00,0.00,0.00,0.00
10/28/2016,10,28,0.00,0.00,0.00,0.00,0.00,0.00,0.25,2.17,27.06,43.79,45.63,47.91,48.55,47.92,46.93,45.19,40.83,15.63,0.71,0.00,0.00,0.00,0.00,0.00
10/29/2016,10,29,0.00,0.00,0.00,0.00,0.00,0.00,0.25,2.17,27.06,43.79,45.63,47.91,48.33,47.85,46.77,45.19,40.83,15.42,0.58,0.00,0.00,0.00,0.00,0.00
10/30/2016,10,30,0.00,0.00,0.00,0.00,0.00,0.00,0.25,1.58,26.04,43.38,45.42,47.51,48.04,47.53,46.60,44.87,40.05,14.16,0.58,0.00,0.00,0.00,0.00,0.00
10/31/2016,10,31,0.00,0.00,0.00,0.00,0.00,0.00,0.64,1.01,22.43,43.38,45.25,46.83,47.43,46.89,46.02,44.03,38.64,12.06,0.58,0.00,0.00,0.00,0.00,0.00
11/1/2016,11,1,0.00,0.00,0.00,0.00,0.00,0.00,0.64,1.01,22.43,43.38,45.25,48.24,49.01,48.08,46.64,44.22,38.64,12.06,0.76,0.00,0.00,0.00,0.00,0.00
11/2/2016,11,2,0.00,0.00,0.00,0.00,0.00,0.00,0.64,1.01,22.43,43.38,45.25,48.24,49.11,48.79,47.33,45.02,38.64,12.06,0.76,0.00,0.00,0.00,0.00,0.00
11/3/2016,11,3,0.00,0.00,0.00,0.00,0.00,0.00,0.64,1.01,22.43,43.38,45.25,48.24,49.11,48.79,47.33,45.02,38.09,10.99,0.76,0.00,0.00,0.00,0.00,0.00
11/4/2016,11,4,0.00,0.00,0.00,0.00,0.00,0.00,0.64,1.01,22.43,43.38,45.25,48.24,49.11,48.79,47.33,45.02,38.09,10.72,0.76,0.00,0.00,0.00,0.00,0.00
11/5/2016,11,5,0.00,0.00,0.00,0.00,0.00,0.00,0.64,1.01,22.43,43.38,45.25,48.24,49.11,48.79,47.33,45.02,37.49,10.72,0.76,0.00,0.00,0.00,0.00,0.00
11/6/2016,11,6,0.00,0.00,0.00,0.00,0.00,0.00,0.64,0.54,18.99,41.97,44.80,48.24,49.11,48.79,47.33,45.02,37.49,10.72,0.76,0.00,0.00,0.00,0.00,0.00
11/7/2016,11,7,0.00,0.00,0.00,0.00,0.00,0.00,0.54,0.54,18.99,41.97,44.80,48.24,49.11,48.79,47.33,45.02,37.49,10.72,0.76,0.00,0.00,0.00,0.00,0.00
11/8/2016,11,8,0.00,0.00,0.00,0.00,0.00,0.00,0.54,0.54,18.99,41.77,44.16,47.26,49.11,48.79,47.33,45.02,37.49,10.72,0.53,0.00,0.00,0.00,0.00,0.00
11/9/2016,11,9,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.54,18.99,41.77,44.16,47.26,48.56,47.94,46.32,44.18,37.35,9.91,0.48,0.00,0.00,0.00,0.00,0.00
11/10/2016,11,10,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.47,17.02,41.29,44.08,47.09,48.56,47.82,46.22,43.55,35.21,9.16,0.48,0.00,0.00,0.00,0.00,0.00
11/11/2016,11,11,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.47,17.02,41.29,44.08,47.06,48.56,47.82,46.22,43.55,35.21,8.14,0.48,0.00,0.00,0.00,0.00,0.00
11/12/2016,11,12,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.47,17.02,41.29,44.08,47.06,48.56,47.82,46.22,43.55,35.21,8.14,0.48,0.00,0.00,0.00,0.00,0.00
11/13/2016,11,13,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.47,17.02,41.29,44.08,47.06,48.56,47.82,46.22,43.55,35.21,8.14,0.48,0.00,0.00,0.00,0.00,0.00
11/14/2016,11,14,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.32,17.02,41.29,44.08,47.06,47.95,47.63,45.07,42.89,34.23,7.47,0.45,0.00,0.00,0.00,0.00,0.00
11/15/2016,11,15,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.31,16.09,40.86,43.82,47.06,47.95,47.63,45.07,42.89,34.23,7.47,0.45,0.00,0.00,0.00,0.00,0.00
11/16/2016,11,16,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.31,16.09,40.51,43.54,46.68,47.92,47.63,45.07,42.89,34.23,7.22,0.47,0.00,0.00,0.00,0.00,0.00
11/17/2016,11,17,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.58,15.28,40.24,43.54,46.44,47.89,47.63,45.07,42.84,33.38,6.82,0.47,0.00,0.00,0.00,0.00,0.00
11/18/2016,11,18,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.58,14.96,40.07,43.23,46.35,47.89,47.63,45.07,42.75,33.35,6.68,0.47,0.00,0.00,0.00,0.00,0.00
11/19/2016,11,19,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.58,14.21,39.51,42.65,45.66,48.35,47.47,44.39,42.11,32.71,6.56,0.47,0.00,0.00,0.00,0.00,0.00
11/20/2016,11,20,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.58,10.26,36.23,42.44,45.12,48.35,47.47,44.39,42.01,31.49,5.01,0.47,0.00,0.00,0.00,0.00,0.00
11/21/2016,11,21,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.58,10.26,36.23,41.71,45.12,48.35,47.47,44.39,42.01,31.49,5.01,0.47,0.00,0.00,0.00,0.00,0.00
11/22/2016,11,22,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.58,10.26,36.23,41.71,45.12,48.35,47.41,43.90,41.47,30.36,5.01,0.68,0.00,0.00,0.00,0.00,0.00
11/23/2016,11,23,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.58,10.26,36.23,41.71,45.12,48.35,47.41,43.90,41.47,30.36,5.01,0.68,0.00,0.00,0.00,0.00,0.00
11/24/2016,11,24,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.44,10.26,36.23,41.71,45.12,48.35,47.41,43.90,41.47,30.36,5.01,0.68,0.00,0.00,0.00,0.00,0.00
11/25/2016,11,25,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.44,5.29,32.00,41.51,45.12,48.35,47.41,43.61,41.47,30.24,4.76,0.68,0.00,0.00,0.00,0.00,0.00
11/26/2016,11,26,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.44,5.29,22.21,37.66,42.81,38.62,40.47,41.90,34.50,18.60,3.92,0.68,0.00,0.00,0.00,0.00,0.00
11/27/2016,11,27,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.44,2.40,22.21,37.66,42.81,48.03,47.60,43.90,41.38,28.25,3.92,0.68,0.00,0.00,0.00,0.00,0.00
11/28/2016,11,28,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.44,1.66,22.21,37.66,42.81,48.03,47.60,43.90,41.38,28.25,3.92,0.68,0.00,0.00,0.00,0.00,0.00
11/29/2016,11,29,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.44,1.66,21.63,37.66,42.81,48.03,47.60,43.90,41.38,28.25,3.92,0.32,0.00,0.00,0.00,0.00,0.00
11/30/2016,11,30,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.27,1.66,21.63,37.66,42.81,48.03,47.60,43.90,41.38,28.25,3.92,0.32,0.00,0.00,0.00,0.00,0.00
12/1/2016,12,1,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.27,1.66,21.63,37.66,42.81,48.03,47.60,43.90,41.38,28.25,3.92,0.32,0.00,0.00,0.00,0.00,0.00
12/2/2016,12,2,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.27,1.66,21.63,37.66,42.81,48.03,47.60,43.90,41.38,28.25,3.92,0.35,0.00,0.00,0.00,0.00,0.00
12/3/2016,12,3,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.27,0.39,5.29,31.50,40.88,48.03,47.60,43.90,41.38,28.25,3.83,0.35,0.00,0.00,0.00,0.00,0.00
12/4/2016,12,4,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.27,0.39,13.10,35.94,41.87,46.14,45.25,42.77,40.79,26.82,3.61,0.35,0.00,0.00,0.00,0.00,0.00
12/5/2016,12,5,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.33,0.54,13.10,35.94,41.87,46.14,45.25,42.77,40.79,26.22,3.61,0.35,0.00,0.00,0.00,0.00,0.00
12/6/2016,12,6,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.33,0.54,24.02,40.59,43.76,47.76,46.99,43.09,41.00,27.24,3.61,0.35,0.00,0.00,0.00,0.00,0.00
12/7/2016,12,7,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.33,0.59,24.02,40.59,43.76,47.76,46.99,43.09,41.00,27.24,3.38,0.35,0.00,0.00,0.00,0.00,0.00
12/8/2016,12,8,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.33,0.59,24.02,40.59,43.76,47.76,46.99,43.09,41.00,27.24,3.32,0.43,0.00,0.00,0.00,0.00,0.00
12/9/2016,12,9,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.51,0.77,24.02,40.59,43.76,47.76,46.99,43.09,41.00,27.24,3.60,0.43,0.00,0.00,0.00,0.00,0.00
12/10/2016,12,10,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.51,1.31,24.02,40.59,43.76,47.76,46.99,43.09,41.00,27.24,3.60,0.43,0.00,0.00,0.00,0.00,0.00
12/11/2016,12,11,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.51,2.73,25.54,40.59,43.76,47.76,46.99,43.09,41.00,27.33,3.60,0.43,0.00,0.00,0.00,0.00,0.00
12/12/2016,12,12,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.51,2.73,25.54,40.59,43.76,47.76,46.99,43.09,41.00,27.33,3.60,0.43,0.00,0.00,0.00,0.00,0.00
12/13/2016,12,13,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.51,2.73,25.54,39.51,42.93,46.98,46.38,42.85,40.78,27.33,3.60,0.43,0.00,0.00,0.00,0.00,0.00
12/14/2016,12,14,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.51,2.73,25.54,39.51,42.79,46.79,46.10,42.85,40.78,27.33,3.60,0.43,0.00,0.00,0.00,0.00,0.00
12/15/2016,12,15,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.51,2.73,25.54,39.51,42.79,46.64,46.10,42.85,40.78,27.39,3.60,0.37,0.00,0.00,0.00,0.00,0.00
12/16/2016,12,16,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.32,2.73,25.54,39.51,42.79,46.64,46.10,42.85,40.78,27.99,3.71,0.35,0.00,0.00,0.00,0.00,0.00
12/17/2016,12,17,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.32,2.73,25.54,39.51,42.79,46.64,46.10,42.85,40.78,27.99,3.71,0.35,0.00,0.00,0.00,0.00,0.00
12/18/2016,12,18,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.32,0.72,17.78,38.55,42.69,46.30,45.63,42.43,40.40,27.99,3.71,0.32,0.00,0.00,0.00,0.00,0.00
12/19/2016,12,19,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.32,0.72,14.74,36.36,42.69,46.30,45.49,42.43,40.40,27.99,3.71,0.32,0.00,0.00,0.00,0.00,0.00
12/20/2016,12,20,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.31,0.55,14.74,36.36,42.04,45.77,45.49,42.43,40.40,27.99,3.71,0.32,0.00,0.00,0.00,0.00,0.00
12/21/2016,12,21,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.29,0.55,14.74,36.36,42.04,45.25,45.49,42.33,40.40,27.99,3.71,0.32,0.00,0.00,0.00,0.00,0.00
12/22/2016,12,22,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.29,0.55,14.74,36.36,42.04,45.25,45.49,42.33,40.40,27.99,3.71,0.32,0.00,0.00,0.00,0.00,0.00
12/23/2016,12,23,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.29,0.96,18.00,36.92,42.04,45.21,45.15,42.23,39.91,27.56,3.71,0.31,0.00,0.00,0.00,0.00,0.00
12/24/2016,12,24,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.29,0.96,18.00,36.92,41.42,44.27,44.73,41.98,39.94,36.35,35.88,13.01,0.00,0.00,0.00,0.00,0.00
12/25/2016,12,25,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.25,0.96,18.00,36.92,41.42,44.27,46.38,46.80,42.99,36.35,35.88,13.01,0.00,0.00,0.00,0.00,0.00
12/26/2016,12,26,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.25,0.96,18.00,36.92,41.42,44.27,46.38,46.80,43.84,36.79,35.88,13.01,0.00,0.00,0.00,0.00,0.00
12/27/2016,12,27,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.25,0.96,18.00,36.92,41.42,44.27,46.38,46.80,43.84,36.79,35.88,13.01,0.00,0.00,0.00,0.00,0.00
12/28/2016,12,28,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.25,0.96,18.00,36.92,41.42,44.27,46.38,46.80,43.84,36.79,35.88,13.01,0.00,0.00,0.00,0.00,0.00
12/29/2016,12,29,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.25,0.96,18.00,36.92,41.42,44.27,46.38,46.80,43.84,36.79,35.88,13.01,0.00,0.00,0.00,0.00,0.00
12/30/2016,12,30,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.25,0.96,18.00,36.92,41.42,44.27,46.38,46.80,43.84,36.79,35.88,13.01,0.00,0.00,0.00,0.00,0.00
12/31/2016,12,31,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.25,0.96,18.00,36.92,41.42,44.27,46.38,46.80,43.84,36.79,35.88,13.01,0.00,0.00,0.00,0.00,0.00
1/1/2016,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.25,0.96,18.00,36.92,41.42,44.27,46.38,46.80,43.84,36.79,35.88,13.01,0.00,0.00,0.00,0.00,0.00
1/2/2016,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.25,0.96,18.00,36.92,41.42,44.27,46.38,47,44,36.79,35.88,13.01,0.00,0.00,0.00,0.00,0.00
1/3/2016,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.25,0.96,18.00,36.92,41.42,44.27,46.38,47,44,36.79,35.88,13.01,0.00,0.00,0.00,0.00,0.00
1/4/2016,1,4,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.25,0.96,18.00,36.92,41.42,44.27,46.38,47,44,36.79,35.88,13.01,0.00,0.00,0.00,0.00,0.00
1/5/2016,1,5,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.25,0.96,18.00,36.92,41.42,44.27,46.38,47,44,36.79,35.88,13.01,0.00,0.00,0.00,0.00,0.00
1/6/2016,1,6,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.25,0.96,18.00,36.92,41.42,44.27,46.38,47,44,36.79,35.88,13.01,0.00,0.00,0.00,0.00,0.00
1/7/2016,1,7,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.25,0.96,18.00,36.92,41.42,44.27,46.38,47,44,36.79,35.88,13.01,0.00,0.00,0.00,0.00,0.00
1/8/2016,1,8,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.25,0.96,18.00,36.92,41.42,44.27,46.38,47,44,36.79,35.88,13.01,0.00,0.00,0.00,0.00,0.00
1/9/2016,1,9,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.25,0.96,18.00,36.92,41.42,44.27,46.38,47,44,36.79,35.88,13.01,0.00,0.00,0.00,0.00,0.00
1/10/2016,1,10,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.25,0.96,18.00,36.92,41.42,44.27,46.38,47,44,36.79,35.88,13.01,0.00,0.00,0.00,0.00,0.00
1/11/2016,1,11,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.25,0.96,18.00,36.92,41.42,44.27,46.38,47,44,36.79,35.88,13.01,0.00,0.00,0.00,0.00,0.00
1/12/2016,1,12,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.25,0.96,18.00,36.92,41.42,44.27,46.38,47,44,36.79,35.88,13.01,0.00,0.00,0.00,0.00,0.00
1/13/2016,1,13,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.25,0.96,18.00,36.92,41.42,44.27,46.38,47,44,36.79,35.88,13.01,0.00,0.00,0.00,0.00,0.00
1/14/2016,1,14,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.25,0.96,18.00,36.92,41.42,44.27,46.38,47,44,36.79,35.88,13.01,0.00,0.00,0.00,0.00,0.00
1/15/2016,1,15,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.25,0.96,18.00,36.92,41.42,44.27,46.38,47,44,36.79,35.88,13.01,0.00,0.00,0.00,0.00,0.00
1/16/2016,1,16,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.25,0.96,18.00,36.92,41.42,44.27,46.38,47,44,36.79,35.88,13.01,0.00,0.00,0.00,0.00,0.00
