Roswell,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
10/12/2016,10,12,0,0,0,0,0,0,0.008364421,13.95547451,51.74762328,63.08734342,62.82037351,60.04399179,58.22332775,58.3583757,59.50738881,60.28502805,56.03809726,29.00977888,0.906703175,0,0,0,0,0
10/13/2016,10,13,0,0,0,0,0,0,0.008364421,13.95547451,51.69281512,60.48167377,60.25011518,58.5387221,57.30928762,57.56481098,58.80611214,59.67464021,55.49264323,28.24072722,0.772698405,0,0,0,0,0
10/14/2016,10,14,0,0,0,0,0,0,0.008364421,13.61239927,51.69281512,60.08851051,58.81442201,56.87960933,56.11304992,56.3973125,57.7582951,59.18007082,55.17473883,27.57996921,0.665831137,0,0,0,0,0
10/15/2016,10,15,0,0,0,0,0,0,0.008364421,13.40791275,47.93273842,58.65796563,58.162232,56.02448957,56.11907405,55.45840683,57.7582951,59.18007082,55.17473883,26.26790593,0.532795503,0,0,0,0,0
10/16/2016,10,16,0,0,0,0,0,0,0,10.74031155,47.93273842,58.65796563,58.162232,55.95723796,56.11907405,55.45840683,57.1590583,54.92713727,52.69521623,24.01694944,0.423578536,0,0,0,0,0
10/17/2016,10,17,0,0,0,0,0,0,0,10.74031155,47.93273842,58.65796563,58.162232,55.95723796,56.11907405,55.45840683,57.1590583,57.26446983,52.69521623,22.45843993,0.384384808,0,0,0,0,0
10/18/2016,10,18,0,0,0,0,0,0,0,10.74031155,47.93273842,58.65796563,57.16102005,55.68217179,56.11907405,55.45840683,57.1590583,57.26446983,52.69521623,22.45843993,0.32141934,0,0,0,0,0
10/19/2016,10,19,0,0,0,0,0,0,0,10.31495642,46.90842331,58.11754238,58.29717315,55.89687564,56.11907405,55.40597343,56.90579221,57.88972929,50.21974888,19.81295657,0.267472951,0,0,0,0,0
10/20/2016,10,20,0,0,0,0,0,0,0,8.926425547,47.62236417,59.85497236,59.93871199,57.88504386,56.3705742,56.76754705,58.79603632,59.39474263,50.21974888,18.90215459,0.100127463,0,0,0,0,0
10/21/2016,10,21,0,0,0,0,0,0,0,8.926425547,47.62236417,59.99104214,59.93871199,57.88504386,56.3705742,56.76754705,58.79603632,59.39474263,50.32345856,18.90215459,0.100127463,0,0,0,0,0
10/22/2016,10,22,0,0,0,0,0,0,0,8.926425547,47.62236417,59.99104214,59.93871199,57.88504386,56.3705742,56.76754705,58.79603632,59.39474263,50.32345856,18.90215459,0.100127463,0,0,0,0,0
10/23/2016,10,23,0,0,0,0,0,0,0,8.926425547,47.62236417,59.99104214,59.93871199,57.88504386,56.3705742,56.76754705,58.79603632,59.39474263,50.32345856,18.90215459,0.100127463,0,0,0,0,0
10/24/2016,10,24,0,0,0,0,0,0,0,8.926425547,47.62236417,59.99104214,59.93871199,58.1546431,56.3705742,56.76754705,58.79603632,59.39474263,50.32345856,18.29664443,0.067810433,0,0,0,0,0
10/25/2016,10,25,0,0,0,0,0,0,0,8.926425547,47.62236417,59.99104214,59.93871199,57.88504386,56.3705742,56.76754705,58.79603632,59.39474263,50.32345856,16.6575925,0.059821516,0,0,0,0,0
10/26/2016,10,26,0,0,0,0,0,0,0,8.926425547,47.62236417,59.99104214,59.93871199,57.88504386,56.3705742,56.76754705,58.79603632,59.39474263,50.32345856,16.6575925,0.037237282,0,0,0,0,0
10/27/2016,10,27,0,0,0,0,0,0,0,8.405594073,46.40446882,59.99104214,59.57823638,56.53761198,54.95078517,54.73201538,56.10194873,56.97128499,50.32345856,16.6575925,0.026113298,0,0,0,0,0
10/28/2016,10,28,0,0,0,0,0,0,0,7.391218587,44.00349128,59.39771909,59.03378638,55.77425334,54.06798362,54.68506137,56.04974675,56.50515575,48.95834238,15.48193189,0.002676041,0,0,0,0,0
10/29/2016,10,29,0,0,0,0,0,0,0,7.391218587,43.96610041,58.42180349,58.5651364,55.42547707,53.47893657,54.11344228,56.04974675,56.50515575,48.95834238,15.48193189,6.42E-05,0,0,0,0,0
10/30/2016,10,30,0,0,0,0,0,0,0,7.096265596,43.96610041,58.42180349,57.42314788,54.53387076,53.37457534,54.11344228,56.04974675,56.50515575,48.95834238,14.80679092,6.42E-05,0,0,0,0,0
10/31/2016,10,31,0,0,0,0,0,0,0,6.142014329,41.4851323,55.98872933,55.50891763,53.10538732,51.69881789,52.43037185,54.22048801,55.16692384,47.25255331,13.56756902,6.42E-05,0,0,0,0,0
11/1/2016,11,1,0,0,0,0,0,0,0,5.352276546,41.51528141,59.31601955,58.80388335,55.68226436,53.50840921,53.13764773,54.87604612,55.8163617,46.31813369,12.63834574,6.42E-05,0,0,0,0,0
11/2/2016,11,2,0,0,0,0,0,0,0,5.352276546,41.51528141,59.31601955,58.80388335,55.68226436,53.50840921,53.13764773,54.89006325,55.8163617,46.31813369,12.63834574,6.42E-05,0,0,0,0,0
11/3/2016,11,3,0,0,0,0,0,0,0,5.352276546,41.51528141,59.31601955,58.80388335,55.68226436,53.50840921,53.13764773,54.89006325,55.8163617,46.19353894,10.84188947,6.42E-05,0,0,0,0,0
11/4/2016,11,4,0,0,0,0,0,0,0,4.836156311,41.51528141,59.31601955,58.80388335,55.68226436,53.50840921,53.13764773,54.89006325,55.8163617,46.19353894,10.84188947,0,0,0,0,0,0
11/5/2016,11,5,0,0,0,0,0,0,0,4.836156311,41.51528141,59.31601955,58.80388335,55.68226436,53.50840921,53.13764773,54.89006325,55.8163617,46.19353894,10.84188947,0,0,0,0,0,0
11/6/2016,11,6,0,0,0,0,0,0,0,4.836156311,41.51528141,59.31601955,58.80388335,55.68226436,53.50840921,53.13764773,54.89006325,55.8163617,46.19353894,10.84188947,0,0,0,0,0,0
11/7/2016,11,7,0,0,0,0,0,0,0,4.836156311,41.51528141,59.31601955,58.80388335,55.68226436,53.50840921,53.13764773,54.89006325,55.8163617,46.19353894,10.84188947,0,0,0,0,0,0
11/8/2016,11,8,0,0,0,0,0,0,0,4.489662674,40.2450203,58.67963397,57.93236814,54.42592781,52.44985769,52.78031592,54.89006325,55.40485547,45.32117993,10.1286402,0,0,0,0,0,0
11/9/2016,11,9,0,0,0,0,0,0,0,3.842214614,37.77324148,56.35512581,56.50199771,53.51254991,51.71497836,52.51172248,54.68787406,55.40485547,45.32117993,9.768103179,0,0,0,0,0,0
11/10/2016,11,10,0,0,0,0,0,0,0,3.169369185,35.27447515,53.57488466,53.26989012,50.30757224,48.7161312,48.77849088,50.79790124,51.48869978,40.32679818,8.147204622,0,0,0,0,0,0
11/11/2016,11,11,0,0,0,0,0,0,0,3.169369185,35.27447515,53.70697396,53.26989012,50.30757224,48.7161312,48.77849088,50.79790124,51.48869978,40.32679818,8.147204622,0,0,0,0,0,0
11/12/2016,11,12,0,0,0,0,0,0,0,2.746689225,34.79653264,53.70697396,52.66309111,49.20857149,48.7161312,48.59600827,50.79790124,51.48869978,40.32679818,8.147204622,0,0,0,0,0,0
11/13/2016,11,13,0,0,0,0,0,0,0,2.746689225,34.79653264,53.70697396,52.66309111,49.20857149,48.7161312,48.59600827,50.79790124,51.48869978,40.32679818,8.147204622,0,0,0,0,0,0
11/14/2016,11,14,0,0,0,0,0,0,0,2.109749564,31.995086,54.96362738,54.70942135,50.92681113,48.89727867,49.63247488,51.95405286,52.26149693,40.32679818,8.147204622,0,0,0,0,0,0
11/15/2016,11,15,0,0,0,0,0,0,0,2.109749564,31.995086,54.96362738,54.70942135,50.92681113,48.89727867,49.63247488,51.95405286,52.26149693,40.32679818,8.147204622,0,0,0,0,0,0
11/16/2016,11,16,0,0,0,0,0,0,0,2.109749564,31.995086,54.96362738,54.70942135,50.92681113,48.89727867,49.63247488,51.95405286,52.26149693,40.32679818,7.061878761,0,0,0,0,0,0
11/17/2016,11,17,0,0,0,0,0,0,0,2.109749564,31.995086,54.96362738,54.70942135,50.92681113,48.89727867,49.63247488,51.95405286,52.26149693,39.00089223,6.636185403,0,0,0,0,0,0
11/18/2016,11,18,0,0,0,0,0,0,0,1.586481347,30.79046721,54.96362738,54.70942135,50.92681113,48.89727867,49.63247488,51.95405286,52.26149693,39.00089223,6.051050729,0,0,0,0,0,0
11/19/2016,11,19,0,0,0,0,0,0,0,1.586481347,30.79046721,54.96362738,54.70942135,50.92681113,48.89727867,49.63247488,51.95405286,52.26149693,39.00089223,5.676362177,0,0,0,0,0,0
11/20/2016,11,20,0,0,0,0,0,0,0,1.586481347,30.79046721,54.96362738,54.70942135,50.92681113,48.89727867,49.63247488,51.95405286,52.26149693,39.00089223,5.676362177,0,0,0,0,0,0
11/21/2016,11,21,0,0,0,0,0,0,0,1.298761115,27.54771236,52.04773657,52.2405193,49.06272853,47.87006543,47.36452658,49.25657937,50.10173724,36.9493069,5.676362177,0,0,0,0,0,0
11/22/2016,11,22,0,0,0,0,0,0,0,1.298761115,27.54771236,51.07438087,51.06560815,47.98073561,45.4357131,46.32184358,49.25657937,50.10173724,36.82801618,5.676362177,0,0,0,0,0,0
11/23/2016,11,23,0,0,0,0,0,0,0,1.103485799,22.17539678,49.67752765,51.06560815,47.98073561,45.4357131,46.32184358,49.25657937,50.10173724,36.82801618,5.484299087,0,0,0,0,0,0
11/24/2016,11,24,0,0,0,0,0,0,0,1.103485799,22.17539678,49.67752765,51.06560815,47.98073561,45.4357131,46.32184358,49.25657937,50.10173724,36.82801618,5.484299087,0,0,0,0,0,0
11/25/2016,11,25,0,0,0,0,0,0,0,0.728544516,22.17539678,49.67752765,50.63899176,47.98073561,45.4357131,46.04641781,49.25657937,49.45444628,36.82801618,5.484299087,0,0,0,0,0,0
11/26/2016,11,26,0,0,0,0,0,0,0,0.507455492,22.17539678,49.67752765,50.63899176,47.98073561,46.89574843,46.04641781,49.25657937,49.45444628,36.82801618,5.484299087,0,0,0,0,0,0
11/27/2016,11,27,0,0,0,0,0,0,0,0.548861683,22.96976259,52.06026547,53.71947082,49.93848057,47.75321091,48.30469262,51.07508226,51.79947634,36.82801618,4.52854624,0,0,0,0,0,0
11/28/2016,11,28,0,0,0,0,0,0,0,0.548861683,22.96976259,52.06026547,53.71947082,49.93848057,47.75321091,48.30469262,51.07508226,51.79947634,36.82801618,4.52854624,0,0,0,0,0,0
11/29/2016,11,29,0,0,0,0,0,0,0,0.548861683,22.96976259,52.06026547,53.71947082,49.93848057,47.75321091,48.30469262,51.07508226,51.79947634,36.67905078,4.481272695,0,0,0,0,0,0
11/30/2016,11,30,0,0,0,0,0,0,0,0.548861683,22.96976259,52.06026547,53.71947082,49.93848057,47.75321091,48.30469262,51.07508226,51.79947634,36.67905078,4.481272695,0,0,0,0,0,0
12/1/2016,12,1,0,0,0,0,0,0,0,0.548861683,22.96976259,52.06026547,53.71947082,49.93848057,47.75321091,48.30469262,51.07508226,51.79947634,36.67905078,4.481272695,0,0,0,0,0,0
12/2/2016,12,2,0,0,0,0,0,0,0,0.548861683,22.96976259,52.06026547,53.71947082,49.93848057,47.75321091,48.30469262,51.07508226,51.79947634,36.67905078,4.481272695,0,0,0,0,0,0
12/3/2016,12,3,0,0,0,0,0,0,0,0.548861683,22.96976259,52.06026547,53.71947082,49.93848057,47.75321091,48.30469262,51.07508226,51.79947634,36.67905078,4.481272695,0,0,0,0,0,0
12/4/2016,12,4,0,0,0,0,0,0,0,0.538510382,22.02529208,50.9929626,53.25408925,49.58014829,46.10028248,46.81544455,49.20885276,50.16755759,35.58943157,4.396627843,0,0,0,0,0,0
12/5/2016,12,5,0,0,0,0,0,0,0,0.538510382,21.49078971,50.9929626,52.05470419,48.2102826,46.10028248,46.81544455,49.20885276,50.16755759,35.58943157,4.396627843,0,0,0,0,0,0
12/6/2016,12,6,0,0,0,0,0,0,0,0.538510382,19.2542865,47.79618443,50.7623475,47.83383522,44.756856,45.14987685,47.93488531,47.8510282,32.35316548,3.656757327,0,0,0,0,0,0
12/7/2016,12,7,0,0,0,0,0,0,0,0.538510382,18.90248392,46.48481543,48.84464589,46.36592438,44.756856,45.06206773,47.57583741,47.8510282,28.72034488,3.656757327,0,0,0,0,0,0
12/8/2016,12,8,0,0,0,0,0,0,0,0.335734427,18.30817287,46.48481543,48.84464589,46.36592438,44.756856,45.06206773,47.30334539,47.8510282,28.72034488,2.870678483,0,0,0,0,0,0
12/9/2016,12,9,0,0,0,0,0,0,0,0.335734427,18.30817287,46.48481543,48.84464589,46.36592438,45.63160046,46.45782435,48.07210153,49.45602352,35.75309413,4.126004997,0,0,0,0,0,0
12/10/2016,12,10,0,0,0,0,0,0,0,0.335734427,18.30817287,46.48481543,48.69416735,43.58891247,45.63160046,46.45782435,48.07210153,49.45602352,35.75309413,4.126004997,0,0,0,0,0,0
12/11/2016,12,11,0,0,0,0,0,0,0,0.103871492,18.30817287,46.00027201,47.80344044,43.07726049,45.63160046,47.06125525,49.85669558,50.65352871,35.75309413,4.126004997,0,0,0,0,0,0
12/12/2016,12,12,0,0,0,0,0,0,0,0.04523843,18.30817287,46.00027201,47.80344044,42.59024262,45.63160046,47.06125525,49.85669558,50.65352871,35.75309413,4.126004997,0,0,0,0,0,0
12/13/2016,12,13,0,0,0,0,0,0,0,0.04523843,18.30817287,46.00027201,47.80344044,42.59024262,45.63160046,47.06125525,49.85669558,50.65352871,35.75309413,4.126004997,0,0,0,0,0,0
12/14/2016,12,14,0,0,0,0,0,0,0,0.04523843,18.30817287,46.00027201,42.15131096,47.55460699,45.63160046,47.06125525,49.85669558,50.65352871,35.75309413,4.352948472,0,0,0,0,0,0
12/15/2016,12,15,0,0,0,0,0,0,0,0.04523843,18.30817287,46.00027201,52.08175223,48.19871855,45.63160046,47.06125525,49.85669558,50.65352871,35.75309413,4.352948472,0,0,0,0,0,0
12/16/2016,12,16,0,0,0,0,0,0,0,0.04523843,13.87600909,46.76116333,52.17767185,48.77859413,45.7291436,47.06125525,49.85669558,50.65352871,35.38175943,4.72406154,0,0,0,0,0,0
12/17/2016,12,17,0,0,0,0,0,0,0,0.021198856,13.87600909,46.76116333,52.17767185,48.77859413,45.7291436,47.06125525,49.85669558,50.65352871,35.38175943,4.72406154,0,0,0,0,0,0
12/18/2016,12,18,0,0,0,0,0,0,0,0.021198856,13.87600909,46.76116333,52.17767185,48.77859413,45.7291436,45.43025507,48.06950603,49.1099104,35.38175943,4.864085102,0,0,0,0,0,0
12/19/2016,12,19,0,0,0,0,0,0,0,0.021198856,13.87600909,46.76116333,52.17767185,48.77859413,45.7291436,45.43025507,48.06950603,49.1099104,35.38175943,4.864085102,0,0,0,0,0,0
12/20/2016,12,20,0,0,0,0,0,0,0,0.027944657,13.87600909,46.76116333,52.17767185,48.77859413,45.7291436,45.43025507,48.06950603,49.1099104,35.38175943,4.873746577,0,0,0,0,0,0
12/21/2016,12,21,0,0,0,0,0,0,0,0.027944657,13.87600909,46.76116333,52.17767185,48.77859413,45.7291436,45.43025507,48.06950603,49.1099104,35.38175943,4.873746577,0,0,0,0,0,0
12/22/2016,12,22,0,0,0,0,0,0,0,0.027944657,13.87600909,46.76116333,52.17767185,48.78850617,45.87161846,45.43025507,48.06950603,49.1099104,35.38175943,4.873746577,0,0,0,0,0,0
12/23/2016,12,23,0,0,0,0,0,0,0,0.027944657,12.33379357,44.93970533,50.42913,48.78850617,45.87161846,44.49176596,47.34805637,48.85726024,35.13994701,4.917753942,0,0,0,0,0,0
12/24/2016,12,24,0,0,0,0,0,0,0,0.027944657,11.77565043,44.7647422,50.75880495,48.78850617,45.87161846,45.27838442,48.5444436,49.86956983,37.68713778,6.11196535,0,0,0,0,0,0
12/25/2016,12,25,0,0,0,0,0,0,0,0.027944657,10.81894117,45.15752094,52.09409244,48.78850617,45.87161846,45.27838442,48.5444436,50.01028588,37.97458687,6.173039293,0,0,0,0,0,0
12/26/2016,12,26,0,0,0,0,0,0,0,0.027944657,10.81894117,45.15752094,52.09409244,48.78850617,45.87161846,45.27838442,48.5444436,50.01028588,37.97458687,6.173039293,0,0,0,0,0,0
12/27/2016,12,27,0,0,0,0,0,0,0,0.003640504,10.81894117,45.15752094,52.09409244,48.78850617,45.87161846,45.49690498,48.5444436,50.01028588,37.97458687,6.431386908,0,0,0,0,0,0
12/28/2016,12,28,0,0,0,0,0,0,0,0.003640504,10.81894117,45.15752094,52.09409244,48.78850617,45.87161846,45.49690498,48.5444436,50.01028588,37.97458687,6.431386908,0,0,0,0,0,0
12/29/2016,12,29,0,0,0,0,0,0,0,0.003640504,10.79741258,45.15752094,52.09409244,48.27467168,45.70046135,45.7232156,48.5444436,50.01028588,38.59492592,6.898207309,0,0,0,0,0,0
12/30/2016,12,30,0,0,0,0,0,0,0,0.003640504,10.79741258,45.15752094,52.09409244,48.27467168,45.70046135,45.7232156,48.5444436,50.01028588,38.59492592,6.898207309,0,0,0,0,0,0
12/31/2016,12,31,0,0,0,0,0,0,0,0.003640504,10.79741258,45.15752094,52.09409244,48.41633122,45.70046135,45.7232156,48.3245345,50.01028588,41.2421948,13.0184309,0,0,0,0,0,0
1/1/2016,1,1,0,0,0,0,0,0,0.003640504,0,10.79741258,45.15752094,52.09409244,48.41633122,45.70046135,45.7232156,48.3245345,50.01028588,41.2421948,13.0184309,0,0,0,0,0,0
1/2/2016,1,2,0,0,0,0,0,0.587565781,0.263149118,3.301939574,39.2221863,61.57434064,62.89407293,61.71364322,59.44238734,58.68806845,60.75478886,61.96591598,59.95633577,40.49701179,5.493347293,3.831732476,3.507315738,0,0,0
1/3/2016,1,3,0,0,0,0,0,0.587565781,0.263149118,3.301939574,39.2221863,61.57434064,62.89407293,61.71364322,59.44238734,58.68806845,60.75478886,61.96591598,59.95633577,40.49701179,5.493347293,3.831732476,3.507315738,0,0,0
1/4/2016,1,4,0,0,0,0,0,0.587565781,0.263149118,3.301939574,39.2221863,61.57434064,62.89407293,61.71364322,59.44238734,58.68806845,60.75478886,61.96591598,59.95633577,40.49701179,5.493347293,3.831732476,3.507315738,0,0,0
1/5/2016,1,5,0,0,0,0,0,0.587565781,0.263149118,3.301939574,39.2221863,61.57434064,62.89407293,61.71364322,59.44238734,58.68806845,60.75478886,61.96591598,59.95633577,40.49701179,5.493347293,3.831732476,3.507315738,0,0,0
1/6/2016,1,6,0,0,0,0,0,0.587565781,0.263149118,3.301939574,39.2221863,61.57434064,62.89407293,61.71364322,59.44238734,58.68806845,60.75478886,61.96591598,59.95633577,40.49701179,5.493347293,3.831732476,3.507315738,0,0,0
1/7/2016,1,7,0,0,0,0,0,0.587565781,0.263149118,3.301939574,39.2221863,61.57434064,62.89407293,61.71364322,59.44238734,58.68806845,60.75478886,61.96591598,59.95633577,40.49701179,5.493347293,3.831732476,3.507315738,0,0,0
1/8/2016,1,8,0,0,0,0,0,0.587565781,0.263149118,3.301939574,39.2221863,61.57434064,62.89407293,61.71364322,59.44238734,58.68806845,60.75478886,61.96591598,59.95633577,40.49701179,5.493347293,3.831732476,3.507315738,0,0,0
1/9/2016,1,9,0,0,0,0,0,0.587565781,0.263149118,3.301939574,39.2221863,61.57434064,62.89407293,61.71364322,59.44238734,58.68806845,60.75478886,61.96591598,59.95633577,40.49701179,5.493347293,3.831732476,3.507315738,0,0,0
1/10/2016,1,10,0,0,0,0,0,0.587565781,0.263149118,3.301939574,39.2221863,61.57434064,62.89407293,61.71364322,59.44238734,58.68806845,60.75478886,61.96591598,59.95633577,40.49701179,5.493347293,3.831732476,3.507315738,0,0,0
1/11/2016,1,11,0,0,0,0,0,0.587565781,0.263149118,3.301939574,39.2221863,61.57434064,62.89407293,61.71364322,59.44238734,58.68806845,60.75478886,61.96591598,59.95633577,40.49701179,5.493347293,3.831732476,3.507315738,0,0,0
1/12/2016,1,12,0,0,0,0,0,0.587565781,0.263149118,3.301939574,39.2221863,61.57434064,62.89407293,61.71364322,59.44238734,58.68806845,60.75478886,61.96591598,59.95633577,40.49701179,5.493347293,3.831732476,3.507315738,0,0,0
1/13/2016,1,13,0,0,0,0,0,0.587565781,0.263149118,3.301939574,39.2221863,61.57434064,62.89407293,61.71364322,59.44238734,58.68806845,60.75478886,61.96591598,59.95633577,40.49701179,5.493347293,3.831732476,3.507315738,0,0,0
1/14/2016,1,14,0,0,0,0,0,0.587565781,0.263149118,3.301939574,39.2221863,61.57434064,62.89407293,61.71364322,59.44238734,58.68806845,60.75478886,61.96591598,59.95633577,40.49701179,5.493347293,3.831732476,3.507315738,0,0,0
1/15/2016,1,15,0,0,0,0,0,0.587565781,0.263149118,3.301939574,39.2221863,61.57434064,62.89407293,61.71364322,59.44238734,58.68806845,60.75478886,61.96591598,59.95633577,40.49701179,5.493347293,3.831732476,3.507315738,0,0,0
1/16/2016,1,16,0,0,0,0,0,0.587565781,0.263149118,3.301939574,39.2221863,61.57434064,62.89407293,61.71364322,59.44238734,58.68806845,60.75478886,61.96591598,59.95633577,40.49701179,5.493347293,3.831732476,3.507315738,0,0,0
